Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1726065938,50,,Aggregated,3.500000,0.000000,520,570,590,600,630,650,730,790,1000,1000,1000,302,0,510.0,490.96284332784046,220.37594399989757,1015.6635380008083,205.8476821192053
1726065939,50,,Aggregated,3.600000,0.000000,520,570,590,600,630,650,730,790,1000,1000,1000,306,0,520.0,492.5350785163578,220.37594399989757,1015.6635380008083,205.8235294117647
1726065940,50,,Aggregated,3.500000,0.000000,520,570,590,600,630,650,730,790,1000,1000,1000,309,0,520.0,493.4286803074609,220.37594399989757,1015.6635380008083,205.82200647249192
1726065941,50,,Aggregated,3.600000,0.000000,520,570,590,600,630,660,730,790,1000,1000,1000,313,0,520.0,494.78336104155835,220.37594399989757,1015.6635380008083,205.81150159744408
1726065942,50,,Aggregated,3.500000,0.000000,520,570,590,600,630,660,730,790,1000,1000,1000,316,0,520.0,495.1007860221739,220.37594399989757,1015.6635380008083,205.78481012658227
1726065943,50,,Aggregated,3.400000,0.000000,520,570,590,600,630,680,740,790,1000,1000,1000,319,0,520.0,497.09683212541466,220.37594399989757,1015.6635380008083,205.7460815047022
1726065944,50,,Aggregated,3.500000,0.000000,520,570,590,600,630,660,740,790,1000,1000,1000,322,0,520.0,498.26192532610696,220.37594399989757,1015.6635380008083,205.75155279503105
1726065945,50,,Aggregated,3.400000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,325,0,520.0,499.9372057661708,220.37594399989757,1015.6635380008083,205.74461538461537
1726065946,50,,Aggregated,3.400000,0.000000,530,570,590,600,640,680,760,790,1000,1000,1000,328,0,530.0,501.75472486891573,220.37594399989757,1015.6635380008083,205.75
1726065947,50,,Aggregated,3.400000,0.000000,530,570,590,600,640,680,760,790,1000,1000,1000,332,0,530.0,502.48395102711993,220.37594399989757,1015.6635380008083,205.78313253012047
1726065948,50,,Aggregated,3.300000,0.000000,520,570,590,600,640,680,760,790,1000,1000,1000,338,0,520.0,499.73302315680684,220.37594399989757,1015.6635380008083,205.78994082840237
1726065949,50,,Aggregated,3.200000,0.000000,520,570,590,600,640,680,760,790,1000,1000,1000,342,0,520.0,499.7014866783566,220.37594399989757,1015.6635380008083,205.8187134502924
1726065950,50,,Aggregated,3.300000,0.000000,520,570,590,600,640,680,760,790,1000,1000,1000,346,0,520.0,499.8780619421874,220.37594399989757,1015.6635380008083,205.82369942196533
1726065951,50,,Aggregated,3.500000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,351,0,520.0,498.5315544586864,220.37594399989757,1015.6635380008083,205.82621082621083
1726065952,50,,Aggregated,3.600000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,356,0,520.0,496.65914086797164,220.37594399989757,1015.6635380008083,205.8567415730337
1726065953,50,,Aggregated,3.700000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,361,0,520.0,495.11002164542657,220.37594399989757,1015.6635380008083,205.86426592797784
1726065954,50,,Aggregated,3.800000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,365,0,520.0,495.4188953342517,220.37594399989757,1015.6635380008083,205.84383561643835
1726065955,50,,Aggregated,4.000000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,369,0,520.0,495.5895661382107,220.37594399989757,1015.6635380008083,205.85636856368563
1726065956,50,,Aggregated,4.200000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,372,0,520.0,496.1448876532258,220.37594399989757,1015.6635380008083,205.86021505376345
1726065957,50,,Aggregated,4.300000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,376,0,520.0,496.76694688297357,220.37594399989757,1015.6635380008083,205.8537234042553
1726065958,50,,Aggregated,4.400000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,380,0,520.0,496.65280072894325,220.37594399989757,1015.6635380008083,205.86052631578949
1726065959,50,,Aggregated,4.500000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,384,0,520.0,496.62457915363257,220.37594399989757,1015.6635380008083,205.875
1726065960,50,,Aggregated,4.400000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,388,0,520.0,497.1913852886454,220.37594399989757,1015.6635380008083,205.8762886597938
1726065961,50,,Aggregated,4.200000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,392,0,520.0,497.425378346917,220.37594399989757,1015.6635380008083,205.87244897959184
1726065962,50,,Aggregated,4.200000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,395,0,520.0,498.07719192402715,220.37594399989757,1015.6635380008083,205.86582278481012
1726065963,50,,Aggregated,4.200000,0.000000,520,570,590,600,640,680,740,790,1000,1000,1000,400,0,520.0,496.4330001449755,220.37594399989757,1015.6635380008083,205.875
1726065964,50,,Aggregated,4.100000,0.000000,520,570,590,600,640,660,730,780,1000,1000,1000,405,0,520.0,495.4166610147866,220.37594399989757,1015.6635380008083,205.8641975308642
1726065965,50,,Aggregated,3.900000,0.000000,520,570,590,600,640,660,730,780,1000,1000,1000,409,0,520.0,495.85966477748235,220.37594399989757,1015.6635380008083,205.85085574572128
1726065966,50,,Aggregated,3.900000,0.000000,520,560,590,600,630,660,730,780,1000,1000,1000,414,0,520.0,494.6046468695445,220.37594399989757,1015.6635380008083,205.8647342995169
1726065967,50,,Aggregated,4.100000,0.000000,520,560,590,600,630,660,730,780,1000,1000,1000,418,0,520.0,494.9407098133745,220.37594399989757,1015.6635380008083,205.86124401913875
1726065968,50,,Aggregated,4.000000,0.000000,520,570,590,600,630,660,730,780,1000,1000,1000,421,0,520.0,495.93914869831764,220.37594399989757,1015.6635380008083,205.86935866983373
1726065969,50,,Aggregated,4.100000,0.000000,520,570,590,600,640,680,730,780,1000,1000,1000,425,0,520.0,496.53232497645485,220.37594399989757,1015.6635380008083,205.88
1726065970,50,,Aggregated,4.200000,0.000000,520,570,590,600,640,680,730,780,1000,1000,1000,429,0,520.0,496.30785528669895,220.37594399989757,1015.6635380008083,205.88111888111888
1726065971,50,,Aggregated,4.100000,0.000000,520,570,590,600,640,680,730,780,1000,1000,1000,432,0,520.0,496.0774216435009,220.37594399989757,1015.6635380008083,205.88194444444446
1726065973,50,,Aggregated,4.100000,0.000000,520,570,590,600,640,680,730,780,1000,1000,1000,437,0,520.0,495.89459628602214,220.37594399989757,1015.6635380008083,205.8649885583524
1726065974,50,,Aggregated,4.100000,0.000000,520,560,590,600,640,660,730,780,1000,1000,1000,441,0,520.0,495.9359400249272,220.37594399989757,1015.6635380008083,205.84807256235828
1726065975,50,,Aggregated,4.000000,0.000000,520,560,590,600,640,660,730,780,1000,1000,1000,445,0,520.0,496.4015295505448,220.37594399989757,1015.6635380008083,205.8314606741573
1726065976,50,,Aggregated,4.200000,0.000000,520,560,590,600,640,660,730,780,1000,1000,1000,448,0,520.0,496.6793967990952,220.37594399989757,1015.6635380008083,205.82589285714286
1726065977,50,,Aggregated,4.100000,0.000000,520,560,590,600,630,660,730,780,1000,1000,1000,452,0,520.0,497.3840790906944,220.37594399989757,1015.6635380008083,205.80309734513276
1726065978,50,,Aggregated,3.900000,0.000000,520,570,590,600,640,660,730,780,1000,1000,1000,455,0,520.0,497.99337943734895,220.37594399989757,1015.6635380008083,205.8
1726065979,50,,Aggregated,3.900000,0.000000,520,570,590,600,640,670,730,780,1000,1000,1000,458,0,520.0,498.93650510697563,220.37594399989757,1015.6635380008083,205.7816593886463
1726065980,50,,Aggregated,3.800000,0.000000,520,570,590,600,640,670,730,780,1000,1000,1000,461,0,520.0,500.0136664967335,220.37594399989757,1015.6635380008083,205.763557483731
1726065981,50,,Aggregated,3.700000,0.000000,520,570,590,600,640,670,730,780,1000,1000,1000,465,0,520.0,500.68236344084517,220.37594399989757,1015.6635380008083,205.752688172043
1726065982,50,,Aggregated,3.700000,0.000000,520,570,590,600,640,680,730,780,1000,1000,1000,468,0,520.0,501.77349317306306,220.37594399989757,1015.6635380008083,205.75213675213675
1726065983,50,,Aggregated,3.600000,0.000000,520,570,590,600,640,680,730,780,1000,1000,1000,472,0,520.0,501.8220313474434,220.37594399989757,1015.6635380008083,205.73305084745763
1726065984,50,,Aggregated,3.600000,0.000000,520,570,590,600,640,680,730,780,1000,1000,1000,476,0,520.0,502.04662543906085,220.37594399989757,1015.6635380008083,205.71218487394958
1726065985,50,,Aggregated,3.600000,0.000000,520,570,590,600,640,680,730,780,1000,1000,1000,479,0,520.0,502.4843479540568,220.37594399989757,1015.6635380008083,205.7098121085595
1726065986,50,,Aggregated,3.500000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,483,0,530.0,503.1080213498764,220.37594399989757,1015.6635380008083,205.703933747412
1726065987,50,,Aggregated,3.500000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,486,0,530.0,503.550990246895,220.37594399989757,1015.6635380008083,205.6954732510288
1726065988,50,,Aggregated,3.400000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,489,0,530.0,504.3813366605132,220.37594399989757,1015.6635380008083,205.68711656441718
1726065989,50,,Aggregated,3.400000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,493,0,530.0,505.08120554359283,220.37594399989757,1015.6635380008083,205.69371196754565
1726065990,50,,Aggregated,3.400000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,496,0,530.0,505.25650082458037,220.37594399989757,1015.6635380008083,205.68951612903226
1726065991,50,,Aggregated,3.400000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,499,0,530.0,506.05002517032534,220.37594399989757,1015.6635380008083,205.66933867735472
1726065992,50,,Aggregated,3.400000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,502,0,530.0,507.0958888246854,220.37594399989757,1015.6635380008083,205.6613545816733
1726065993,50,,Aggregated,3.500000,0.000000,530,570,590,600,650,680,730,780,1000,1000,1000,507,0,530.0,507.01070589347444,220.37594399989757,1015.6635380008083,205.6587771203156
1726065994,50,,Aggregated,3.400000,0.000000,530,570,590,600,650,680,730,780,1000,1000,1000,510,0,530.0,507.25074344900355,220.37594399989757,1015.6635380008083,205.65098039215687
1726065995,50,,Aggregated,3.400000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,514,0,530.0,507.56334300776757,220.37594399989757,1015.6635380008083,205.63035019455253
1726065996,50,,Aggregated,3.500000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,518,0,530.0,507.76157892855673,220.37594399989757,1015.6635380008083,205.6158301158301
1726065997,50,,Aggregated,3.500000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,522,0,530.0,507.73102051722543,220.37594399989757,1015.6635380008083,205.6168582375479
1726065998,50,,Aggregated,3.500000,0.000000,530,570,590,600,640,680,730,780,1000,1000,1000,525,0,530.0,508.4299830380732,220.37594399989757,1015.6635380008083,205.61714285714285
1726065999,50,,Aggregated,3.600000,0.000000,530,570,590,600,650,680,730,780,1000,1000,1000,528,0,530.0,509.1175646533895,220.37594399989757,1015.6635380008083,205.61363636363637
1726066000,50,,Aggregated,3.500000,0.000000,530,570,590,600,650,680,730,780,1000,1000,1000,531,0,530.0,509.41425319019095,220.37594399989757,1015.6635380008083,205.60640301318267
1726066001,50,,Aggregated,3.600000,0.000000,530,570,590,600,650,680,730,780,1000,1000,1000,534,0,530.0,510.24406430147855,220.37594399989757,1015.6635380008083,205.59176029962546
1726066002,50,,Aggregated,3.600000,0.000000,530,570,590,600,650,680,730,780,1000,1000,1000,538,0,530.0,510.56196226763973,220.37594399989757,1015.6635380008083,205.57063197026022
1726066003,50,,Aggregated,3.500000,0.000000,530,570,590,600,650,680,730,780,1000,1000,1000,543,0,530.0,510.1469633149022,220.37594399989757,1015.6635380008083,205.55248618784532
1726066004,50,,Aggregated,3.500000,0.000000,530,570,590,600,650,680,730,780,1000,1000,1000,548,0,530.0,509.1240166222471,220.37594399989757,1015.6635380008083,205.5565693430657
1726066005,50,,Aggregated,3.600000,0.000000,530,570,590,600,650,680,720,780,1000,1000,1000,552,0,530.0,509.17124119745057,220.37594399989757,1015.6635380008083,205.55434782608697
1726066006,50,,Aggregated,3.500000,0.000000,530,570,590,600,650,680,720,780,1000,1000,1000,557,0,530.0,508.1631163913689,220.37594399989757,1015.6635380008083,205.54578096947935
1726066007,50,,Aggregated,3.800000,0.000000,530,570,590,600,650,680,720,780,1000,1000,1000,561,0,530.0,508.1664196951735,220.37594399989757,1015.6635380008083,205.54545454545453
1726066008,50,,Aggregated,3.800000,0.000000,530,570,590,600,650,680,720,780,1000,1000,1000,564,0,530.0,508.3351171028231,220.37594399989757,1015.6635380008083,205.53546099290782
1726066009,50,,Aggregated,3.900000,0.000000,530,570,590,600,650,680,730,780,1000,1000,1000,567,0,530.0,509.1512539382569,220.37594399989757,1015.6635380008083,205.5326278659612
1726066010,50,,Aggregated,3.900000,0.000000,530,570,590,610,650,680,730,780,1000,1000,1000,571,0,530.0,509.6962064290553,220.37594399989757,1015.6635380008083,205.51488616462348
1726066011,50,,Aggregated,3.900000,0.000000,530,570,590,610,650,680,730,780,1000,1000,1000,575,0,530.0,508.911443476504,220.37594399989757,1015.6635380008083,205.50782608695653
1726066012,50,,Aggregated,3.900000,0.000000,530,570,590,610,650,680,730,780,1000,1000,1000,578,0,530.0,509.36242842904727,220.37594399989757,1015.6635380008083,205.49826989619376
1726066013,50,,Aggregated,3.900000,0.000000,530,570,590,610,650,680,730,780,1000,1000,1000,582,0,530.0,509.3794960257516,220.37594399989757,1015.6635380008083,205.49656357388315
1726066014,50,,Aggregated,4.000000,0.000000,530,570,590,610,650,680,730,780,1000,1000,1000,587,0,530.0,509.6174311413723,220.37594399989757,1015.6635380008083,205.49063032367974
1726066015,50,,Aggregated,4.000000,0.000000,530,570,590,610,650,680,730,780,1000,1000,1000,590,0,530.0,509.8132351338725,220.37594399989757,1015.6635380008083,205.48305084745763
1726066016,50,,Aggregated,3.800000,0.000000,530,570,590,610,650,680,730,780,1000,1000,1000,595,0,530.0,509.3981801310625,220.37594399989757,1015.6635380008083,205.47058823529412
