Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1726066311,200,,Aggregated,1.900000,0.000000,950,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,182,0,940.0,917.1769964120983,449.69429500088154,1490.9891679999419,410.4065934065934
1726066312,200,,Aggregated,1.800000,0.000000,940,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,184,0,940.0,917.1405093913123,449.69429500088154,1490.9891679999419,410.4347826086956
1726066313,200,,Aggregated,1.900000,0.000000,940,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,186,0,930.0,917.1724134086164,449.69429500088154,1490.9891679999419,410.43548387096774
1726066314,200,,Aggregated,1.900000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,189,0,930.0,915.5790594497333,449.69429500088154,1490.9891679999419,410.4761904761905
1726066315,200,,Aggregated,2.000000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,191,0,930.0,914.5884211413609,449.69429500088154,1490.9891679999419,410.5078534031414
1726066316,200,,Aggregated,2.100000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,193,0,930.0,915.070694238342,449.69429500088154,1490.9891679999419,410.5181347150259
1726066317,200,,Aggregated,2.100000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,195,0,930.0,915.9537906000013,449.69429500088154,1490.9891679999419,410.5487179487179
1726066318,200,,Aggregated,2.100000,0.000000,930,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,197,0,930.0,917.410151928938,449.69429500088154,1490.9891679999419,410.53299492385787
1726066319,200,,Aggregated,2.100000,0.000000,940,1000,1100,1100,1200,1300,1400,1400,1500,1500,1500,199,0,940.0,917.9019269196035,449.69429500088154,1490.9891679999419,410.56281407035175
1726066320,200,,Aggregated,2.200000,0.000000,930,1000,1100,1100,1200,1300,1300,1400,1500,1500,1500,201,0,930.0,917.7606692935398,449.69429500088154,1490.9891679999419,410.56716417910445
